"advertiserId","programmeName","conversionRate","approvalRate","epc","launchDate","paymentStatus","paymentRiskLevel","awinIndex","feedEnabled","productReporting","commissionMin","commissionMax","leadMin","leadMax","cookieLength","parentSectors","subSectors","primarySector","averagePaymentTime","primaryRegion","descriptionShort","logoUrl","displayUrl"
"111668","Psychotherapy Unlimited","","0.00","0.00","2025-01-27","amber","exposurelevel4","0","no","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","null","GB","Psychotherapy Unlimited provides accessible, personalized mental health care with licensed professionals. We offer flexible virtual sessions, innovative tools, and a client-focused approach to empower individuals on their journey to wellness.","https://ui.awin.com/images/upload/merchant/profile/111668.png","https://psychotherapyunlimited.com/"
"111768","Untitled Art (US)","9.24574","100.00","0.49","2025-03-07","amber","exposurelevel4","73.6278","no","no","0","0","0","0","30","Retail & Shopping","Health & Beauty|Wine Spirits & Tobacco","Wine, Spirits & Tobacco","60","US","By collaborating with brewers, visual artists, and photographers, Untitled Art crafts unique non alcoholic beers, seltzers, and CBD beverages that combine bold flavors with striking artwork.","https://ui.awin.com/images/upload/merchant/profile/111768.png","https://www.drinkuntitled.com/"
"113670","Smart Nanovirus","50","100.00","2.48","2025-07-03","amber","exposurelevel1","73.9142","no","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","Smart Nanovirus® Limited is a company that wants to change the world and promote an open and healthy-thinking society, aimed at stopping the spread of cancer around the world. We have created Rigvir SE, a food supplement with a unique formula.","https://ui.awin.com/images/upload/merchant/profile/113670.png","https://www.smartnanovirus.com/"
"119497","Uniforms World (US)","14.2857","100.00","1.00","2025-10-20","amber","exposurelevel2","74.433","no","yes","0","0","0","0","30","Retail & Shopping","Clothing|Health & Beauty|Pets & Pet Care|Pharmaceuticals","Health & Beauty","null","US","Uniforms World is an online store offering stylish, durable and affordable scrubs and medical apparel for healthcare professionals.","https://ui.awin.com/images/upload/merchant/profile/119497.png","https://www.uniforms-world.com/"
"119671","Shape Accelerator (US)","","0.00","0.00","2025-09-29","amber","exposurelevel4","0","yes","no","0","0","0","0","30","Retail & Shopping","FMCG|Health & Beauty","Health & Beauty","null","US","Shape Accelerator has helped thousands of people take control of their bodies and regain their confidence.Target cellulite at its core. Shape Accelerator’s unique formula helps visibly reduce cellulite, creating smoother, firmer skin.","https://ui.awin.com/images/upload/merchant/profile/119671.png","https://www.shapeaccelerator.com/"
"119685","Sacred Sound of the Soul","","0.00","0.00","2025-09-22","amber","exposurelevel1","0","no","no","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","null","US","Gallery and online shop for Crystal Tones® Alchemy crystal singing bowls. Based in Encinitas, CA. By-appointment visits, expert guidance in person or via Zoom, videos for each bowl, 400–600 on hand, flexible payments, and worldwide shipping.","https://ui.awin.com/images/upload/merchant/profile/119685.png","https://sacredsoundofthesoul.com/"
"118467","SOL SWIM","","0.00","0.00","2025-08-22","amber","exposurelevel4","0","no","no","0","0","0","0","30","Retail & Shopping","Clothing|Clothing Accessories|Sportswear|Womenswear","Clothing","null","US","SOL SWIM is a Latinx-owned online boutique specializing in high-end swimwear and resort wear, offering timeless, elegant, and fashion-forward pieces designed for sun soaked escapes.","https://ui.awin.com/images/upload/merchant/profile/118467.png","https://www.shopsolswim.com/"
"118511","Yeamon Beauty","","0.00","0.00","2025-10-30","amber","exposurelevel4","0","yes","yes","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","We specialize in high-quality metal personal care products, including grooming tools and accessories. Our durable and stylish products are designed to elevate daily self-care routines with a premium feel.","https://ui.awin.com/images/upload/merchant/profile/118511.png","https://www.yeamonbeauty.com/"
"118523","That Good Good Shea","","0.00","0.00","2025-08-06","amber","exposurelevel1","0","no","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","That Good Good Shea is a clean body care brand rooted in Ghanaian heritage, offering shea-powered skincare that soothes, hydrates, and restores dry, distressed skin. We believe in simplicity, tradition, and the beauty of everyday rituals.","https://ui.awin.com/images/upload/merchant/profile/118523.png","https://thatgoodgoodshea.com/"
"119783","BEIE (US)","","0.00","0.00","2025-10-02","amber","exposurelevel4","0","no","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","Less Products. More Purpose. BEIE is cocktail-inspired skincare that works. Made in Canada with natural, plant-based formulas, our products are designed to simplify routines and deliver real results—especially for sensitive and acne-prone skin.","https://ui.awin.com/images/upload/merchant/profile/119783.png","https://beieyou.com/"
"119851","Endoca (US)","5.14889","100.00","1.57","2025-09-22","amber","exposurelevel4","69.6391","no","yes","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","46","US","Our Mission. We harness the pure power of nature.Your environment is just as important as your well-being, so we use sustainable practices in our cultivation methods to ensure we leave the planet in a better state.","https://ui.awin.com/images/upload/merchant/profile/119851.png","https://www.endoca.com/"
"119913","Caroline Francis (US)","","0.00","0.00","2025-10-03","amber","exposurelevel4","0","no","no","0","0","0","0","30","Retail & Shopping","Gifts & Flowers|Green (Eco friendly)|Health & Beauty|Home & Garden","Home & Garden","null","US","Caroline Francis is a love letter to slowing down, savoring beauty, and remembering what truly connects us – to nature, to each other, and to ourselves.","https://ui.awin.com/images/upload/merchant/profile/119913.png","https://shopcarolinefrancis.com/"
"119959","Atomi Smart (US)","1.06383","100.00","0.00","2025-09-23","amber","exposurelevel4","46.0643","no","no","0","0","0","0","30","Retail & Shopping","Electronic Accessories|Home & Garden","Home & Garden","null","US","Atomi Smart delivers stylish, WiFi-enabled ceiling fans and mini splits with whisper-quiet performance and effortless control. Designed to elevate any space with smart features that are always optional, never complicated.","https://ui.awin.com/images/upload/merchant/profile/119959.png","https://www.atomismart.com/"
"119965","Sitpack","7.92208","100.00","0.68","2025-10-27","amber","exposurelevel1","88.9899","no","no","0","0","0","0","30","Retail & Shopping","Sports Equipment","Sports Equipment","29","US","I’m Jonas, Founder  CEO of Sitpack, maker of innovative outdoor travel products like the Campster 2 (100k+ sold), Carbon Fiber Stool, Octo Max Multitool  more. We’ll also provide ad creatives and content to support your campaignsLet’s grow together.","https://ui.awin.com/images/upload/merchant/profile/119965.png","https://sitpack.com/"
"118809","Omni Health Ring","4.11951","100.00","1.68","2025-08-26","amber","exposurelevel4","79.9542","no","no","0","0","0","0","30","Retail & Shopping","Electronic Accessories|Gadgets|Health & Beauty|Jewellery|Office Supplies","Gadgets","37","US","Omni Health Ring is a smart ring that tracks sleep, stress, activity, and nutrition. Featuring EnerQi™, it gives personalized health insights to optimize energy and lifestyle. Join our affiliate program to promote cutting-edge wearable health tech.","https://ui.awin.com/images/upload/merchant/profile/118809.png","https://omnihealthring.com/"
"118845","lazy jamie","5.59752","97.78","0.43","2025-08-12","amber","exposurelevel1","74.9734","no","no","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","39","US","lazy jamie is a home decor brand for indoor enthusiasts that's proving that lazy isn't a four-letter word.","https://ui.awin.com/images/upload/merchant/profile/118845.png","https://lazyjamie.com/"
"118847","Fusion Pain Solutions (US)","","0.00","0.00","2025-09-23","amber","exposurelevel4","0","no","no","0","0","0","0","30","Retail & Shopping","Green (Eco friendly)|Health & Beauty","Health & Beauty","null","US","Fusion Pain Solutions helps people 40+ reclaim their mobility and comfort with science-backed, natural pain relief. With a mission rooted in empathy and results, we empower our customers to move freely, live fully, and feel their best every day.","https://ui.awin.com/images/upload/merchant/profile/118847.png","https://fusionpainsolutions.com/"
"118857","SPOOGE","","0.00","0.00","2025-09-03","amber","exposurelevel4","0","no","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","Forget greasy, pasty sunscreens. SPOOGE is dermatologist-developed, mineral-based  all-screen that blends seamlessly with your skin—no chalky mess, no sketchy chemicals.","https://ui.awin.com/images/upload/merchant/profile/118857.png","https://spooge.co/"
"118869","GOLF CLUB BOUTIQUE","","0.00","0.00","2025-10-07","amber","exposurelevel4","0","yes","no","0","0","0","0","30","Retail & Shopping","Childrenswear|Clothing|Clothing Accessories|Menswear|Shoes|Sportswear|Womenswear","Clothing","null","US","Golf Club Boutique is a luxury multibrand fashion store, featuring exclusive collections from top designers like Gucci, Fendi, Moncler, and more. We offer worldwide shipping and premium customer care for a truly refined shopping experience","https://ui.awin.com/images/upload/merchant/profile/118869.png","https://www.golfclub-boutique.com/"
"119023","Unplain","","0.00","0.00","2025-10-14","amber","exposurelevel1","0","no","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","unplain is more than skincare, it’s a state of mind and being, celebrating your ever-evolving journey. Empowered by the belief in being true to oneself, we seek products and experiences that nurture the best version of you, your story","https://ui.awin.com/images/upload/merchant/profile/119023.png","https://unplainofficial.com/"
"119075","Never Have I Ever","0.877193","100.00","0.01","2025-09-09","amber","exposurelevel1","65.2117","no","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","87","US","Never Have I Ever is the beauty brand turning art into instant glam. We collaborate with artists and cultural icons — from The Met to Miffy to Peanuts — to create press-on nails and beauty accessories that let fans express themselves in seconds.","https://ui.awin.com/images/upload/merchant/profile/119075.png","https://neverhaveiever.shop/"
"119149","Mokwheel","1.60208","72.41","3.45","2025-08-26","amber","exposurelevel1","55.8666","no","no","0","0","0","0","30","Retail & Shopping","Automotive|Gadgets|Green (Eco friendly)|Sports Equipment","Automotive","48","US","Mokwheel delivers premium electric bikes for adventure and urban commuting. With high-quality products, strong market demand, and attractive commissions, we empower affiliates to earn more in the fast-growing e-mobility sector.","https://ui.awin.com/images/upload/merchant/profile/119149.png","https://www.mokwheel.com/"
"119155","Lawn Synergy (US)","12.1861","100.00","0.07","2025-09-05","amber","exposurelevel4","55.0065","no","no","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","74","US","LawnSynergy.com delivers DIY lawn care products like high-quality fertilizer, premium grass seed, weed control, and expert support—helping homeowners achieve the healthiest, greenest lawns, shipped direct for convenience and incredible results.","https://ui.awin.com/images/upload/merchant/profile/119155.png","https://lawnsynergy.com/"
"119269","Mito Health Affiliate Program","","0.00","0.00","2025-10-29","amber","exposurelevel1","0","no","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","Mito Health is building the future of preventive care: 100+ biomarkers, advanced add-ons, past lab integration, real MD consults, and actionable plans — giving users full clarity into their whole body health.","https://ui.awin.com/images/upload/merchant/profile/119269.png","https://mitohealth.com/"
